name	DEN_1	DEN_2	BC	IDC	LBCC	ESS
YCR024C	1.0000	0.0667	0.0000	0.0010	0.0000	0
YDL112W	1.0000	0.1729	0.0000	0.0010	0.0000	0
YER131W	1.0000	0.1729	0.0000	1.0000	0.0000	0
YFL066C	1.0000	0.1517	0.0000	0.0010	0.0000	0
YLR058C	0.5000	0.0176	3699.2391	0.0010	0.0000	0
YOR201C	1.0000	0.1729	0.0000	0.0010	0.0000	0
YPL090C	1.0000	0.1729	0.0000	1.0000	0.0000	0
YPR010C	0.3333	0.0401	7672.0582	12.0000	11.4625	1
YGL241W	1.0000	0.2667	0.0000	0.0010	0.0000	0
YIR005W	0.4000	0.0346	6360.8466	3.0000	0.0988	0
YDL233W	0.4000	0.0112	5124.6396	0.0010	0.0000	0
YIL040W	0.4000	0.0384	3407.2524	0.0010	0.0000	0
YKL034W	1.0000	0.2047	0.0000	0.0010	0.0000	0
YER152C	1.0000	0.6667	0.0000	0.0010	0.0000	0
YJL107C	0.6667	0.0075	4383.0000	0.0010	0.0000	0
YER153C	0.6667	0.3333	245.8959	3.0000	54.6435	0
YGR222W	0.5000	0.0168	7730.8412	6.0000	0.0670	0
YJL170C	0.6667	0.0435	1277.0547	0.0010	0.0000	0
YNR003C	0.5000	0.1868	1555.9162	9.0000	690.7388	1
YOR121C	0.6667	0.0173	1836.2466	0.0010	0.0000	0
YKL120W	0.6667	0.0594	233.6584	0.0010	0.0000	0
YLR167W	1.0000	0.2857	0.0000	0.0010	0.0000	1
YIL123W	1.0000	0.1691	0.0000	0.0010	0.0000	0
YIR001C	0.6667	0.1368	183.5285	0.0010	0.0000	0
YJL189W	0.6667	0.0984	145.3118	3.0000	0.2453	0
YOL139C	0.4643	0.0250	5030.8882	25.0000	14.2476	1
YER169W	1.0000	1.0000	0.0000	0.0010	0.0000	0
YPL071C	1.0000	1.0000	0.0000	0.0010	0.0000	0
YER172C	0.6667	0.0571	137.7297	10.0000	0.9731	1
YNL102W	0.6667	0.0907	1644.9320	4.0000	4.7453	1
YER178W	0.3333	0.0098	10800.6666	0.0010	0.0000	0
YKL124W	1.0000	0.3333	0.0000	0.0010	0.0000	0
YGR085C	0.6667	0.0254	1235.9460	0.0010	0.0000	0
YJL125C	0.5000	0.0952	8970.2412	1.0000	0.3690	1
YLR044C	0.6667	0.0254	846.7785	0.0010	0.0000	0
YLR067C	0.3333	0.0307	4545.2009	0.0010	0.0000	0
YLR134W	0.3333	0.0212	7210.5445	0.0010	0.0000	0
YNR016C	0.6667	0.0454	617.1436	0.0010	0.0000	1
YER180C	0.6667	0.0444	4383.0000	0.0010	0.0000	0
YGL026C	1.0000	0.6667	0.0000	0.0010	0.0000	0
YER186C	1.0000	0.1242	0.0000	0.0010	0.0000	0
YFL002C	1.0000	0.1176	0.0000	0.0010	0.0000	1
YJR082C	0.1176	0.0489	27070.9649	0.0010	0.0000	0
YFL002W-B	1.0000	0.6000	0.0000	0.0010	0.0000	0
YFL003C	1.0000	0.2500	0.0000	0.0010	0.0000	0
YNL272C	0.5238	0.0650	680.5338	0.0010	0.0000	1
YFR031C	0.4167	0.0675	2560.4926	0.0010	0.0000	1
YIL026C	0.6000	0.1147	328.4539	8.0000	17.4695	1
YOL115W	0.2500	0.0658	8175.0665	2.0000	0.3072	0
YOL133W	0.2857	0.1696	9159.8290	2.0000	17.3188	1
YFL011W	1.0000	0.3929	0.0000	0.0010	0.0000	0
YJR045C	0.5000	0.1190	1607.9088	11.0000	214.9277	1
YKL189W	0.6667	0.1250	365.0651	1.0000	0.0594	1
YFL018C	0.3333	0.0200	8846.9483	0.0010	0.0000	0
YJR051W	1.0000	0.3333	0.0000	0.0010	0.0000	0
YFL020C	0.6667	0.1648	71.8658	0.0010	0.0000	0
YFL021W	0.4000	0.0769	7266.2616	0.0010	0.0000	0
YGL011C	1.0000	0.4000	0.0000	0.0010	0.0000	1
YFL022C	0.6667	0.3333	157.5504	0.0010	0.0000	1
YGR169C	0.6667	0.3333	756.8730	0.0010	0.0000	0
YLR243W	0.5000	0.1226	913.6902	0.0010	0.0000	1
YFL026W	0.4000	0.0906	10439.5760	0.0010	0.0000	0
YHR005C	0.4286	0.0486	6969.2489	3.0000	0.4512	1
YFL027C	0.5000	0.2000	4407.8312	0.0010	0.0000	0
YKL195W	1.0000	0.5000	0.0000	0.0010	0.0000	1
YFL028C	1.0000	0.2308	0.0000	3.0000	0.0000	0
YPR054W	0.3333	0.0607	762.0635	0.0010	0.0000	0
YFL030W	0.6667	0.4000	4383.0000	0.0010	0.0000	0
YIL077C	1.0000	0.6667	0.0000	0.0010	0.0000	0
YFL034C-B	0.4000	0.0261	5354.0956	0.0010	0.0000	1
YIR016W	0.6667	0.2857	326.6163	0.0010	0.0000	0
YOL036W	0.6667	0.0246	479.4203	0.0010	0.0000	0
YMR238W	0.3333	0.0196	4358.7595	0.0010	0.0000	0
YGR080W	0.6667	0.0161	1589.8351	5.0000	0.0090	0
YHR179W	0.6667	0.0941	1077.2540	2.0000	0.4508	0
YIL138C	1.0000	0.1172	0.0000	2.0000	0.0000	0
YKL212W	0.5000	0.0569	3930.7299	0.0010	0.0000	0
YLL050C	0.5000	0.0238	3514.8861	5.0000	0.0699	1
YFL040W	0.5000	0.1619	4458.2020	0.0010	0.0000	0
YLR349W	1.0000	0.5000	0.0000	0.0010	0.0000	0
YFL042C	0.5000	0.0197	7786.3516	0.0010	0.0000	0
YMR303C	1.0000	0.5000	0.0000	0.0010	0.0000	0
YFL051C	0.6667	0.6667	1.0000	0.0010	0.0000	0
YKL026C	1.0000	0.6667	0.0000	0.0010	0.0000	0
YFL052W	0.6667	0.4000	4383.0000	0.0010	0.0000	0
YOR366W	1.0000	0.6667	0.0000	0.0010	0.0000	0
YFL056C	0.6667	0.0968	96.9769	0.0010	0.0000	0
YFL060C	0.6667	0.0172	1761.9212	0.0010	0.0000	0
YMR095C	1.0000	0.2879	0.0000	1.0000	0.0000	0
YMR322C	0.7000	0.2095	460.6594	0.0010	0.0000	0
YNL334C	0.4000	0.0685	1199.5785	0.0010	0.0000	0
YMR096W	0.7333	0.2308	232.0069	1.0000	0.4825	0
YFL061W	1.0000	0.0172	0.0000	0.0010	0.0000	0
YFL065C	1.0000	1.0000	0.0000	0.0010	0.0000	0
YLR415C	1.0000	1.0000	0.0000	0.0010	0.0000	0
YFR002W	0.4167	0.0479	2264.0286	16.0000	20.4179	1
YMR129W	0.7000	0.0814	296.6384	6.0000	1.9730	0
YFR003C	0.5000	0.1923	4495.9104	0.0010	0.0000	1
YOR147W	0.5000	0.0414	1739.2225	0.0010	0.0000	0
YFR004W	0.4000	0.1176	4898.9685	6.0000	81.0854	1
YOR261C	1.0000	0.4000	0.0000	6.0000	0.0000	1
YFR007W	1.0000	1.0000	0.0000	0.0010	0.0000	0
YBR056W	1.0000	1.0000	0.0000	0.0010	0.0000	0
YFR008W	0.3111	0.0442	7723.7500	3.0000	0.2467	0
YLR395C	1.0000	0.3111	0.0000	0.0010	0.0000	0
YMR029C	1.0000	0.1917	0.0000	2.0000	0.0000	0
YFR009W	1.0000	1.0000	0.0000	4.0000	0.0000	0
YGL195W	1.0000	1.0000	0.0000	4.0000	0.0000	0
YFR011C	1.0000	0.2857	0.0000	0.0010	0.0000	0
YNL113W	0.2857	0.0840	10440.4624	10.0000	148.7524	1
YFR013W	1.0000	0.6667	0.0000	2.0000	0.0000	0
YJL137C	0.6667	0.1818	110.3759	0.0010	0.0000	0
YMR065W	0.3333	0.0645	1590.6603	0.0010	0.0000	0
YFR033C	1.0000	0.1619	0.0000	0.0010	0.0000	0
YOL001W	0.5000	0.0526	4850.8966	4.0000	1.1865	0
YIL126W	0.6000	0.1268	2290.6465	6.0000	76.7713	1
YMR091C	1.0000	0.2444	0.0000	2.0000	0.0000	0
YFR039C	1.0000	0.0645	0.0000	0.0010	0.0000	0
YFR042W	0.6667	0.0631	461.5897	0.0010	0.0000	1
YNR025C	0.6667	0.1579	315.5588	0.0010	0.0000	0
YLL046C	0.6667	0.2444	24.8304	0.0010	0.0000	0
YFR049W	0.2000	0.0397	8583.9822	0.0010	0.0000	0
YOL062C	1.0000	0.2000	0.0000	0.0010	0.0000	0
YOR049C	0.3333	0.0180	2770.1733	0.0010	0.0000	0
YJR133W	0.4000	0.0047	13621.8208	0.0010	0.0000	0
YGL001C	1.0000	0.5000	0.0000	0.0010	0.0000	1
YGR060W	0.5000	0.2500	8765.0000	0.0010	0.0000	1
YGL003C	0.4000	0.1160	376.3474	0.0010	0.0000	1
YGL010W	0.6667	0.0166	2103.1630	0.0010	0.0000	0
YGL014W	0.6667	0.0783	332.2751	0.0010	0.0000	1
YNL231C	0.5000	0.0257	957.4912	0.0010	0.0000	0
YGL015C	0.6667	0.0527	56.3446	0.0010	0.0000	0
YGL016W	0.5000	0.1333	585.8621	2.0000	0.7406	0
YGL018C	0.6667	0.0221	620.3972	0.0010	0.0000	1
YOR061W	0.8667	0.1097	161.1622	9.0000	14.7337	0
YMR023C	0.6667	0.3056	70.5788	1.0000	0.4102	0
YGL024W	1.0000	0.3333	0.0000	0.0010	0.0000	0
YOL130W	0.3333	0.0737	6299.0065	0.0010	0.0000	1
YBR235W	1.0000	0.1961	0.0000	0.0010	0.0000	0
YGL020C	0.3929	0.0183	3078.6905	0.0010	0.0000	0
YMR214W	1.0000	0.1961	0.0000	0.0010	0.0000	0
YGL029W	1.0000	0.3077	0.0000	0.0010	0.0000	1
YGL030W	0.6667	0.0208	1394.0749	0.0010	0.0000	1
YGL032C	1.0000	1.0000	0.0000	0.0010	0.0000	0
YGR257C	1.0000	1.0000	0.0000	0.0010	0.0000	0
YPL025C	1.0000	0.4000	0.0000	0.0010	0.0000	0
YGL038C	1.0000	0.1857	0.0000	0.0010	0.0000	0
YJR132W	0.2857	0.0794	1517.0631	3.0000	0.4643	0
YDL218W	1.0000	0.1126	0.0000	0.0010	0.0000	0
YDR538W	1.0000	0.1126	0.0000	0.0010	0.0000	0
YGR004W	0.6667	0.0968	140.5549	0.0010	0.0000	0
YJR113C	0.6667	0.0577	574.5253	0.0010	0.0000	0
YNL013C	0.5000	0.0143	5036.7166	0.0010	0.0000	0
YPL248C	0.6667	0.2500	1189.8080	4.0000	198.3013	0
YGL052W	1.0000	0.1775	0.0000	0.0010	0.0000	0
YGL053W	0.2857	0.1333	18053.8924	0.0010	0.0000	0
YGL054C	0.4000	0.0331	703.8480	0.0010	0.0000	0
YGL057C	0.6667	0.1838	567.4821	0.0010	0.0000	0
YOL080C	1.0000	0.4000	0.0000	0.0010	0.0000	0
YGL060W	0.5000	0.0937	1658.3355	0.0010	0.0000	0
YJL179W	0.5000	0.0246	581.4011	0.0010	0.0000	0
YGL070C	0.0455	0.0285	119748.1586	0.0010	0.0000	0
YAR064W	1.0000	0.0455	0.0000	0.0010	0.0000	0
YBR089W	1.0000	0.0455	0.0000	0.0010	0.0000	1
YBR106W	0.6667	0.0270	832.1813	0.0010	0.0000	1
YBR157C	1.0000	0.0455	0.0000	0.0010	0.0000	0
YBR176W	0.3571	0.0108	14938.3513	0.0010	0.0000	0
YBR201W	0.5000	0.0218	2746.7923	0.0010	0.0000	0
YDL183C	1.0000	0.0455	0.0000	0.0010	0.0000	0
YDL219W	1.0000	0.0455	0.0000	0.0010	0.0000	0
YDR056C	0.6667	0.0160	3839.6432	0.0010	0.0000	0
YDR067C	1.0000	0.0455	0.0000	0.0010	0.0000	0
YDR079W	0.5000	0.0342	1975.8415	0.0010	0.0000	0
YDR199W	1.0000	0.0455	0.0000	0.0010	0.0000	0
YDR260C	0.3333	0.0512	5920.7383	6.0000	2.9211	0
YDR286C	1.0000	0.0455	0.0000	0.0010	0.0000	0
YDR340W	1.0000	0.0455	0.0000	0.0010	0.0000	0
YER109C	1.0000	0.0455	0.0000	0.0010	0.0000	0
YER181C	1.0000	0.0455	0.0000	0.0010	0.0000	0
YJL182C	1.0000	0.0455	0.0000	0.0010	0.0000	0
YJR162C	1.0000	0.0455	0.0000	0.0010	0.0000	0
YKL036C	0.5000	0.0414	389.9663	0.0010	0.0000	1
YKL086W	0.6667	0.0417	365.6969	0.0010	0.0000	0
YKL150W	0.6667	0.0322	1046.2117	0.0010	0.0000	0
YKL190W	0.0930	0.0138	71265.9509	0.0010	0.0000	0
YGL074C	1.0000	0.2857	0.0000	0.0010	0.0000	1
YGL075C	0.5000	0.0833	491.7181	0.0010	0.0000	1
YGL090W	0.4000	0.1053	4701.6695	6.0000	49.8737	0
YCR094W	0.6667	0.0074	3809.7270	0.0010	0.0000	0
YLR265C	0.4000	0.1265	4820.7024	1.0000	0.4935	0
YOR005C	1.0000	0.4000	0.0000	5.0000	0.0000	0
YLR347C	0.0937	0.0107	44534.7190	7.0000	0.0184	1
YGL093W	1.0000	0.2794	0.0000	0.0010	0.0000	1
YGL094C	0.6667	0.1558	77.8880	1.0000	0.0306	0
YGL097W	0.5000	0.0537	5149.3790	0.0010	0.0000	1
YIL063C	0.6000	0.0069	6220.8964	1.0000	0.0000	1
YOR204W	0.6000	0.2132	356.0970	0.0010	0.0000	1
YOR364W	0.6667	0.3333	246.2175	0.0010	0.0000	0
YGL098W	1.0000	0.1923	0.0000	0.0010	0.0000	1
YGL102C	1.0000	0.6667	0.0000	0.0010	0.0000	1
YHR194W	0.6667	0.1387	4383.0000	0.0010	0.0000	0
YGL105W	0.5000	0.2000	4498.3944	2.0000	28.7897	0
YGL245W	0.5000	0.2500	2243.1975	1.0000	4.3812	1
YGR264C	1.0000	0.5000	0.0000	1.0000	0.0000	1
YGL106W	0.6667	0.0764	3138.4003	0.0010	0.0000	1
YDL087C	0.6667	0.2118	95.9601	0.0010	0.0000	1
YNL016W	0.4000	0.1159	1100.0843	0.0010	0.0000	0
YGL113W	1.0000	1.0000	0.0000	0.0010	0.0000	1
YPR194C	1.0000	1.0000	0.0000	0.0010	0.0000	0
YML110C	1.0000	0.1758	0.0000	0.0010	0.0000	0
YMR291W	1.0000	0.1758	0.0000	0.0010	0.0000	0
YGL126W	1.0000	0.1573	0.0000	0.0010	0.0000	0
YBL009W	1.0000	0.0345	0.0000	0.0010	0.0000	0
YDL045C	0.6667	0.0129	1751.0880	0.0010	0.0000	1
YDR092W	1.0000	0.0345	0.0000	0.0010	0.0000	0
YDR095C	1.0000	0.0345	0.0000	0.0010	0.0000	0
YEL038W	0.6667	0.0489	233.7252	0.0010	0.0000	0
YER184C	1.0000	0.0345	0.0000	0.0010	0.0000	0
YFR026C	1.0000	0.0345	0.0000	0.0010	0.0000	0
YGL157W	0.5000	0.0072	6280.6313	0.0010	0.0000	0
YHR130C	0.5000	0.0072	6280.6313	0.0010	0.0000	0
YIL025C	0.4000	0.0333	7206.9160	0.0010	0.0000	0
YIL031W	1.0000	0.0345	0.0000	0.0010	0.0000	1
YIR017C	0.2667	0.0230	9502.8299	10.0000	0.7036	0
YJL032W	1.0000	0.0345	0.0000	0.0010	0.0000	1
YJR069C	0.6667	0.0319	435.6944	0.0010	0.0000	0
YKL137W	0.5000	0.0325	5061.1816	0.0010	0.0000	0
YLR019W	0.6667	0.0327	240.7647	0.0010	0.0000	0
YLR108C	0.6000	0.0168	2466.8291	0.0010	0.0000	0
YML133C	0.6667	0.0337	697.5106	0.0010	0.0000	0
YNR010W	1.0000	0.0356	0.0000	7.0000	0.0000	0
YNR028W	0.2500	0.0243	16697.6481	0.0010	0.0000	0
YOR162C	1.0000	0.0345	0.0000	0.0010	0.0000	0
YOR289W	0.6667	0.0129	1609.7732	0.0010	0.0000	0
YOR377W	0.6667	0.0348	422.1652	0.0010	0.0000	0
YPL064C	1.0000	0.0345	0.0000	0.0010	0.0000	0
YPR168W	0.4000	0.0334	9093.4251	6.0000	0.9822	1
YPL228W	1.0000	0.6667	0.0000	2.0000	0.0000	1
YGL132W	0.6667	0.6667	1.0000	0.0010	0.0000	0
YAL022C	1.0000	0.6667	0.0000	0.0010	0.0000	0
YGL139W	1.0000	0.5000	0.0000	0.0010	0.0000	0
YOR010C	0.5000	0.2576	8765.0000	0.0010	0.0000	0
YNL258C	0.2500	0.0855	23790.4535	2.0000	2.5392	1
YPR105C	0.1970	0.0275	7677.4114	3.0000	0.0234	1
YGL151W	0.6667	0.0534	1376.0001	4.0000	0.4756	0
YOL105C	0.5000	0.0689	636.3063	0.0010	0.0000	0
YGL154C	0.5000	0.0569	661.2906	0.0010	0.0000	0
YGL254W	0.3333	0.0160	8445.6557	0.0010	0.0000	0
YGL155W	1.0000	0.5000	0.0000	2.0000	0.0000	1
YGL156W	0.6667	0.1186	179.8001	0.0010	0.0000	0
YNR064C	1.0000	0.5000	0.0000	0.0010	0.0000	0
YGL158W	1.0000	0.0731	0.0000	0.0010	0.0000	0
YGL166W	0.2222	0.0169	14427.5865	0.0010	0.0000	1
YLL028W	1.0000	0.2222	0.0000	0.0010	0.0000	0
YML006C	0.6667	0.1429	188.5727	0.0010	0.0000	0
YOR220W	0.5000	0.0339	1760.8390	0.0010	0.0000	0
YGL171W	0.5000	0.0076	5382.5166	0.0010	0.0000	1
YMR229C	1.0000	0.5000	0.0000	0.0010	0.0000	1
YGL213C	0.2857	0.1030	10230.8290	0.0010	0.0000	1
YPR189W	1.0000	0.1889	0.0000	0.0010	0.0000	0
YGL174W	0.8333	0.0469	88.7060	3.0000	0.0097	0
YGL177W	1.0000	0.5000	0.0000	0.0010	0.0000	0
YLR452C	0.1176	0.0337	31913.4203	0.0010	0.0000	0
YGL180W	0.6667	0.2182	81.3635	0.0010	0.0000	1
YML112W	0.5000	0.0729	1939.3720	6.0000	5.9281	0
YIL010W	0.6667	0.0235	1727.2462	0.0010	0.0000	0
YIL057C	0.6667	0.0753	232.2572	0.0010	0.0000	0
YIL122W	1.0000	0.0942	0.0000	0.0010	0.0000	0
YNR068C	0.5000	0.0476	735.8545	0.0010	0.0000	0
YOR331C	0.6667	0.0706	111.6187	0.0010	0.0000	0
YOR333C	1.0000	0.0764	0.0000	0.0010	0.0000	0
YPL013C	0.5000	0.0152	5880.9960	0.0010	0.0000	0
YPL156C	1.0000	0.0942	0.0000	0.0010	0.0000	0
YPL188W	1.0000	0.0942	0.0000	0.0010	0.0000	0
YGL183C	1.0000	0.6667	0.0000	1.0000	0.0000	0
YGL189C	0.4000	0.0135	10876.1187	0.0010	0.0000	1
YLL027W	1.0000	0.4000	0.0000	0.0010	0.0000	0
YGL190C	0.5000	0.0613	634.7783	0.0010	0.0000	0
YGL197W	1.0000	0.1008	0.0000	0.0010	0.0000	0
YML012W	0.6667	0.1462	128.3757	4.0000	2.5023	0
YGL202W	1.0000	0.2000	0.0000	0.0010	0.0000	0
YGR241C	0.3056	0.0068	8034.4180	0.0010	0.0000	0
YLR170C	0.6667	0.2051	61.9461	9.0000	53.3030	0
YHR164C	0.6667	0.1361	100.8410	2.0000	0.1846	1
YML069W	0.6667	0.1750	541.0373	4.0000	21.6505	1
YMR053C	0.6667	0.0806	125.5388	6.0000	0.7646	0
YNL263C	0.2857	0.0166	8824.1901	0.0010	0.0000	1
YOR292C	0.5000	0.1028	4863.1460	0.0010	0.0000	0
YHL022C	1.0000	0.2857	0.0000	0.0010	0.0000	0
YGL214W	1.0000	0.3333	0.0000	0.0010	0.0000	0
YGL215W	0.5000	0.0135	4100.9318	1.0000	0.0001	0
YBL031W	0.6667	0.0645	166.1717	0.0010	0.0000	0
YGL152C	0.6667	0.0703	42.0901	0.0010	0.0000	0
YGL221C	0.6667	0.0182	106.7683	0.0010	0.0000	0
YGL225W	0.5000	0.0061	10531.8473	0.0010	0.0000	1
YGL226C-A	0.4000	0.1026	885.0997	0.0010	0.0000	0
YJL178C	1.0000	0.1818	0.0000	0.0010	0.0000	0
YJL211C	1.0000	0.1818	0.0000	0.0010	0.0000	0
YOR062C	1.0000	0.0165	0.0000	0.0010	0.0000	0
YPR040W	0.2182	0.0528	9068.9635	0.0010	0.0000	1
YOR161C	1.0000	0.4000	0.0000	0.0010	0.0000	0
YPL179W	0.6667	0.2182	386.3276	0.0010	0.0000	0
YGL238W	0.5000	0.0161	2816.7416	1.0000	0.0001	1
YGL242C	0.6667	0.0642	358.1655	0.0010	0.0000	0
YKR099W	0.2857	0.0617	4775.5255	0.0010	0.0000	0
YHL020C	0.6667	0.0293	5087.3266	0.0010	0.0000	0
YHR215W	0.5000	0.0251	1845.0843	0.0010	0.0000	0
YJR020W	0.6667	0.0665	789.9841	0.0010	0.0000	0
YGR003W	1.0000	0.5000	0.0000	0.0010	0.0000	0
YLR297W	0.5000	0.2500	5552.4433	0.0010	0.0000	0
YMR183C	0.5000	0.1233	750.2382	0.0010	0.0000	0
YGR010W	0.3810	0.0201	2107.7013	0.0010	0.0000	0
YLR438W	0.5000	0.1810	424.1625	0.0010	0.0000	0
YGR013W	0.6667	0.2444	169.0893	6.0000	86.9359	1
YIL009W	0.5000	0.1818	869.3663	0.0010	0.0000	0
YGR016W	1.0000	0.3571	0.0000	0.0010	0.0000	0
YGR017W	0.6667	0.4000	83.8712	0.0010	0.0000	0
YLR403W	0.6667	0.2527	1685.4986	0.0010	0.0000	1
YGR023W	1.0000	0.6667	0.0000	0.0010	0.0000	0
YLR460C	0.6667	0.0166	4383.0000	0.0010	0.0000	0
YGR024C	0.3333	0.0172	13253.9265	0.0010	0.0000	1
YKL090W	0.6667	0.2500	231.6009	0.0010	0.0000	0
YPL110C	1.0000	0.3333	0.0000	0.0010	0.0000	0
YGR026W	1.0000	0.2667	0.0000	0.0010	0.0000	0
YGR032W	0.6667	0.0541	277.5965	3.0000	0.0427	0
YJL034W	0.4000	0.0073	5185.2630	2.0000	0.0000	1
YGR035C	0.5000	0.0132	8765.0000	0.0010	0.0000	0
YOR031W	1.0000	0.5000	0.0000	0.0010	0.0000	0
YOR118W	1.0000	0.5000	0.0000	0.0010	0.0000	0
YGR041W	1.0000	1.0000	0.0000	0.0010	0.0000	0
YPL251W	1.0000	1.0000	0.0000	0.0010	0.0000	1
YGR045C	1.0000	0.6667	0.0000	0.0010	0.0000	0
YOR271C	0.6667	0.0205	4383.0000	0.0010	0.0000	1
YGR046W	1.0000	0.1619	0.0000	0.0010	0.0000	1
YHR039C-A	0.5000	0.0270	2541.9498	0.0010	0.0000	0
YPL222W	0.5000	0.1143	641.8874	0.0010	0.0000	0
YGR278W	1.0000	0.4000	0.0000	0.0010	0.0000	1
YGR052W	0.6667	0.3333	80.9845	0.0010	0.0000	0
YJL086C	0.5000	0.0185	4057.5403	0.0010	0.0000	1
YPL060W	0.6667	0.0551	1584.2853	0.0010	0.0000	0
YGR054W	0.7000	0.0705	2420.1110	0.0010	0.0000	0
YGR056W	0.5000	0.1176	2466.5439	0.0010	0.0000	0
YOR100C	0.6667	0.2857	33.4513	0.0010	0.0000	0
YOR097C	0.4000	0.0075	6985.5485	0.0010	0.0000	0
YGR061C	1.0000	0.1897	0.0000	0.0010	0.0000	0
YGR065C	1.0000	0.1970	0.0000	0.0010	0.0000	1
YJL199C	0.1970	0.0055	48083.5435	0.0010	0.0000	0
YGR066C	0.5000	0.0550	1442.6908	0.0010	0.0000	0
YLR371W	0.4000	0.0307	4142.4087	0.0010	0.0000	1
YPL128C	0.6667	0.2500	431.9865	0.0010	0.0000	1
YIL008W	0.3636	0.0141	26096.0165	0.0010	0.0000	0
YGR073C	0.6667	0.0259	2748.7783	0.0010	0.0000	1
YML119W	0.6667	0.4000	61.9657	0.0010	0.0000	0
YKL183W	0.5000	0.0257	6788.8962	0.0010	0.0000	0
YKL188C	0.6667	0.1818	4383.0000	1.0000	3.1932	0
YLR440C	0.5000	0.1000	1609.0769	1.0000	0.0805	1
YDL170W	1.0000	0.0790	0.0000	0.0010	0.0000	0
YDR144C	0.7000	0.0370	1919.0405	0.0010	0.0000	0
YEL039C	1.0000	0.0880	0.0000	0.0010	0.0000	0
YEL052W	1.0000	0.0880	0.0000	0.0010	0.0000	0
YGR112W	0.6667	0.0600	16.3642	0.0010	0.0000	0
YHR114W	0.0219	0.0133	469604.9451	0.0010	0.0000	0
YMR172W	0.6667	0.0594	399.7543	0.0010	0.0000	0
YNL166C	0.5333	0.0681	4750.9159	0.0010	0.0000	0
YOR313C	1.0000	0.0880	0.0000	0.0010	0.0000	0
YPL165C	1.0000	0.0642	0.0000	0.0010	0.0000	0
YGR079W	0.5000	0.1429	5148.8553	0.0010	0.0000	0
YNL081C	1.0000	0.5000	0.0000	0.0010	0.0000	0
YGR082W	0.4286	0.0074	10016.3238	16.0000	0.0539	1
YMR203W	0.4167	0.1304	1707.2498	24.0000	2846.3823	1
YNL070W	0.3556	0.1054	7626.6880	24.0000	4633.7716	0
YNL121C	0.4286	0.0678	6121.3718	14.0000	151.6738	0
YNL131W	0.7000	0.0270	2259.5595	12.0000	1.4595	1
YGR251W	1.0000	0.6667	0.0000	0.0010	0.0000	1
YGR089W	0.2909	0.0658	5312.1894	0.0010	0.0000	0
YHL010C	1.0000	0.2909	0.0000	0.0010	0.0000	0
YLR086W	0.6000	0.1043	48.3548	0.0010	0.0000	1
YKL116C	0.6667	0.4000	4383.0000	0.0010	0.0000	0
YGR101W	0.6667	0.4000	4383.0000	0.0010	0.0000	0
YJL213W	1.0000	0.6667	0.0000	0.0010	0.0000	0
YER002W	1.0000	0.1218	0.0000	1.0000	0.0000	0
YFR001W	1.0000	0.1567	0.0000	0.0010	0.0000	0
YGL111W	1.0000	0.1218	0.0000	0.0010	0.0000	1
YHR088W	1.0000	0.1218	0.0000	0.0010	0.0000	1
YKL172W	1.0000	0.1218	0.0000	0.0010	0.0000	1
YLL008W	1.0000	0.1218	0.0000	0.0010	0.0000	1
YLR009W	0.5000	0.0066	15850.8826	1.0000	0.0000	1
YNL110C	0.6667	0.0261	4579.6264	0.0010	0.0000	1
YOL077C	1.0000	0.1218	0.0000	0.0010	0.0000	1
YOR272W	1.0000	0.1218	0.0000	0.0010	0.0000	1
YFR018C	1.0000	0.4167	0.0000	0.0010	0.0000	0
YJL064W	0.4000	0.1582	6724.4332	0.0010	0.0000	0
YLR329W	0.6667	0.1286	807.8375	0.0010	0.0000	0
YPR045C	0.3333	0.0569	2908.1620	0.0010	0.0000	0
YGR115C	1.0000	0.4667	0.0000	0.0010	0.0000	1
YKL180W	1.0000	0.6667	0.0000	5.0000	0.0000	1
YPR083W	1.0000	0.1350	0.0000	0.0010	0.0000	0
YOR353C	0.5000	0.0666	824.2250	1.0000	0.0081	1
YGR121C	1.0000	0.0766	0.0000	0.0010	0.0000	0
YGR122W	0.6667	0.0166	906.1320	0.0010	0.0000	0
YGL138C	1.0000	0.2857	0.0000	0.0010	0.0000	0
YMR021C	0.4000	0.0552	7955.7719	0.0010	0.0000	0
YGR141W	0.6667	0.3333	4383.0000	0.0010	0.0000	0
YMR265C	1.0000	0.6667	0.0000	0.0010	0.0000	0
YGR142W	0.6667	0.1648	217.8231	0.0010	0.0000	0
YNL141W	0.4000	0.1105	1512.4380	0.0010	0.0000	0
YGR143W	0.2857	0.1079	838.7673	0.0010	0.0000	0
YGR144W	0.3333	0.0064	11910.4921	0.0010	0.0000	0
YGR145W	0.6667	0.2000	96.3335	0.0010	0.0000	1
YGR149W	0.6667	0.0933	4383.0000	0.0010	0.0000	0
YGR151C	0.5000	0.0178	9772.5892	0.0010	0.0000	0
YDR413C	0.6667	0.4000	4383.0000	0.0010	0.0000	1
YGR153W	0.6667	0.0250	160.4176	0.0010	0.0000	0
YNL053W	1.0000	0.5000	0.0000	0.0010	0.0000	0
YGR165W	0.5000	0.1333	4484.9296	0.0010	0.0000	0
YPL265W	1.0000	0.5000	0.0000	0.0010	0.0000	0
YGL219C	1.0000	0.1173	0.0000	0.0010	0.0000	0
YKL139W	0.4000	0.0342	6216.5003	7.0000	1.1614	1
